輯別	書名	文章題名	作品描述(或後記)內容	推定日期	推斷來源	總字數	檔案名稱
第九輯 理念願景類	法鼓山的方向：弘化	回歸佛法本質的水陸法會	（二○○七年十二月十五日講於法鼓山園區大悲心水陸法會送聖典禮，原收錄於《二○○七法鼓山年鑑》）	#NAME?	作品陳述所載日期	1,711	09-03-031.txt
第九輯 理念願景類	法鼓山的方向：弘化	在水陸法會中體驗人間淨土	（二○○八年十一月二十九日講於法鼓山園區第二屆大悲心水陸法會三大士焰口，原收錄於《二○○八法鼓山年鑑》）	#NAME?	作品陳述所載日期	896	09-03-032.txt
第九輯 理念願景類	法鼓山的方向：弘化	景氣愈不好，愈需要佛法  ——二○○八第二屆水陸法會送聖開示	（本文摘錄自二○○八年十二月五日法鼓山園區第二屆大悲心水陸法會送聖儀式開示，原收錄於《二○○八法鼓山年鑑》）	#NAME?	作品陳述所載日期	727	09-03-033.txt
第九輯 理念願景類	法鼓山的方向：弘化	擂擊慈悲的法鼓  ——《法鼓》雜誌發刊詞	（原收錄於《一九八九─二○○一法鼓山年鑑》）	2005.10	法鼓山年鑑	767	09-03-034.txt
第九輯 理念願景類	法鼓山的方向：弘化	把佛法給每一個需要的人  ——對《法鼓》雜誌的期許	（刊於《法鼓》雜誌一○○期特刊）	1998.04	作品陳述-《法鼓》官網所載出刊日	1,255	09-03-035.txt
第九輯 理念願景類	法鼓山的方向：弘化	在艱苦中見其光輝  ——勉《人生》雜誌三○○期	（刊登於《人生》雜誌三○○期）	2008.08	作品陳述-法鼓文化網路書店所載《人生》出刊日	3,992	09-03-036.txt
第九輯 理念願景類	法鼓山的方向：弘化	對法鼓文化的期勉	（一九九○年五月十一日寫於美國紐約，刊於《法鼓》雜誌一八七期）	#NAME?	作品陳述所載日期	207	09-03-037.txt
第九輯 理念願景類	法鼓山的方向：弘化	如何做一位稱職的讀書會主持人？	（摘自〈法鼓山讀書會準則〉，一九九五年五月十五日講於美國紐約東初禪寺，刊於《法鼓》雜誌七十三期）	#NAME?	作品陳述所載日期	2,887	09-03-038.txt
第九輯 理念願景類	法鼓山的方向：弘化	英文《禪通訊》滿一百期了	聖嚴師父一九九四年二月十日	#NAME?	作品陳述所載，多日期中採「前」者	867	09-03-039.txt
第九輯 理念願景類	法鼓山的方向：弘化	佛教與現代藝術的結合	（二○○○年一月十五日講於臺中國立臺灣美術館「感恩」活動，原收錄於《一九八九─二○○一法鼓山年鑑》）	#NAME?	作品陳述所載日期	2,032	09-03-040.txt
第九輯 理念願景類	法鼓山的方向：弘化	讓佛頭回到佛身	（二○○二年十一月十二日，刊於《人生》雜誌二三三期）	#NAME?	作品陳述所載日期	642	09-03-041.txt
第九輯 理念願景類	法鼓山的方向：弘化	感動與歡喜	（二○○二年秋，刊於《人生》雜誌二三三期）	2002.11	作品陳述-DILA總圖期刊《人生》內文提及日期	806	09-03-042.txt
第九輯 理念願景類	法鼓山的方向：弘化	感動與願望	（二○○二年十二月十六日四門塔捐贈儀式致詞，刊於《法鼓》雜誌一五七期）	#NAME?	作品陳述所載日期	472	09-03-043.txt
第九輯 理念願景類	法鼓山的方向：弘化	第一屆中華國際佛學會議綜合檢討會開示	（一九九○年一月十七日講於北投農禪寺，刊於《人生》雜誌七十八期，為原開示之摘錄）	#NAME?	作品陳述所載日期	930	09-03-044.txt
第九輯 理念願景類	法鼓山的方向：弘化	禪．念佛．法鼓山  ——一九九○年新春信徒聯誼大會開示	（刊於《人生》雜誌七十九期）	1990.03	作品陳述-年譜所載《人生》出刊日	5,155	09-03-045.txt
第九輯 理念願景類	法鼓山的方向：弘化	一九九一年新春園遊會開示	（刊於《人生》雜誌九十一期）	1991.03	作品陳述-年譜所載《人生》出刊日	1,261	09-03-046.txt
第九輯 理念願景類	法鼓山的方向：弘化	佛法與生活  ——一九九三年大專學佛夏令營結業詞	（一九九三年八月十八日晚講於法鼓山園區，課程組張清二居士錄音，李天鳳居士整理，刊於《法鼓》雜誌四十五期）	#NAME?	作品陳述所載日期	1,494	09-03-047.txt
第九輯 理念願景類	法鼓山的方向：弘化	人間淨土的環保	（刊於《法鼓》雜誌八十六期）	1997.02	作品陳述-《法鼓》官網所載出刊日	839	09-03-048.txt
第九輯 理念願景類	法鼓山的方向：弘化	關懷與和敬  ——勉教師禪修營的學員菩薩	（一九九八年二月九日法鼓山教師聯誼會春節聯誼開示，呂宗憲居士整理，刊於《法鼓》雜誌一○七─一○九期）	#NAME?	作品陳述所載日期	5,996	09-03-049.txt
第九輯 理念願景類	法鼓山的方向：弘化	新世紀全民祈福許願博覽會開幕詞	（刊於《法鼓》雜誌一○○期）	1998.04	作品陳述-年譜所載《法鼓》出刊日	383	09-03-050.txt
第九輯 理念願景類	法鼓山的方向：弘化	與全體法鼓山菩薩共享殊榮  ——聖嚴法師得獎感言	（刊於《法鼓》雜誌一一○期）	1999.02	作品陳述-年譜所載《法鼓》出刊日	694	09-03-051.txt
第九輯 理念願景類	法鼓山的方向：弘化	為人間樹立良好的楷模  ——十大傑出平安貢獻獎	（刊於《法鼓》雜誌一一二期）	1999.05	作品陳述-《法鼓》官網所載出刊日	1,037	09-03-052.txt
第九輯 理念願景類	法鼓山的方向：弘化	九十一年慈基會年報師父的話	（原刊於《九十一年慈基會年報》）	2002.06	推估日期	745	09-03-053.txt
第九輯 理念願景類	法鼓山的方向：弘化	超越自己，便是智慧	（二○○六年一月二十六日講於法鼓山園區「卓越．超越」青年成長營，原收錄於《二○○六法鼓山年鑑》）	#NAME?	作品陳述所載日期	764	09-03-054.txt
第九輯 理念願景類	法鼓山的方向：弘化	許好願、存好心、做好事、說好話	（二○○八年二月七日講於法鼓山園區「除夕回法鼓——禮佛撞鐘許好願」活動，原收錄於《二○○八法鼓山年鑑》）	#NAME?	作品陳述所載日期	792	09-03-055.txt
第九輯 理念願景類	法鼓山的方向：弘化	做自己的主人翁	（二○○八年八月十六日講於法鼓山園區「卓越．超越」青年成長營，原收錄於《二○○八法鼓山年鑑》）	#NAME?	作品陳述所載日期	1,471	09-03-056.txt
第九輯 理念願景類	法鼓山的方向：弘化	二○○八年「法鼓山大陸佛教聖蹟巡禮團」  聖嚴師父叮嚀語	（講於二○○八年八月十日北投雲來寺「法鼓山大陸佛教聖蹟巡禮團」行前說明會，刊於《二○○八法鼓山大陸佛教聖蹟巡禮團團員手冊》）	#NAME?	作品陳述所載日期	2,867	09-03-057.txt
第九輯 理念願景類	法鼓山的方向：關懷	如何建立美滿婚姻？	（一九九四年九月二十六日，講於北投農禪寺，原收錄於《一九九四法鼓山禮儀環保年禮儀環保實錄》）	#NAME?	作品陳述所載日期	3,843	09-04-002.txt
第九輯 理念願景類	法鼓山的方向：關懷	佛化聯合婚禮的意義及形式	（原收錄於《一九九四法鼓山禮儀環保年禮儀環保實錄》）	1996.10	作品陳述-DILA總圖典藏所載出書日	727	09-04-003.txt
第九輯 理念願景類	法鼓山的方向：關懷	美滿婚姻的原則  ——一九九四年佛化聯合婚禮致詞	（一九九四年十月二十二日講於北投農禪寺，原收錄於《一九九四法鼓山禮儀環保年禮儀環保實錄》）	#NAME?	作品陳述所載日期	751	09-04-004.txt
第九輯 理念願景類	法鼓山的方向：關懷	佛化家庭的生活指南	（原收錄於《佛化家庭手冊》）	1994.10	作品陳述-國家新書資訊網所載出書日	8,725	09-04-005.txt
第九輯 理念願景類	法鼓山的方向：關懷	佛化聯合祝壽致詞	（一九九四年九月二十八日講於北投農禪寺，原收錄於《一九九四法鼓山禮儀環保年禮儀環保實錄》）	#NAME?	作品陳述所載日期	919	09-04-006.txt
第九輯 理念願景類	法鼓山的方向：關懷	附錄 訪聖嚴法師談佛化聯合祝壽的精神及內涵	（原收錄於《一九九四法鼓山禮儀環保年禮儀環保實錄》）	1996.10	作品陳述-DILA總圖典藏所載出書日	3,174	09-04-007.txt
第九輯 理念願景類	法鼓山的方向：關懷	佛化長青的生活指南	（原收錄於《佛化長青手冊》）	1995.11	作品陳述-台大典藏所載出書日	7,358	09-04-008.txt
第九輯 理念願景類	法鼓山的方向：關懷	老得智慧又健康	（「二○○八年佛化聯合祝壽」錄影開示，原收錄於《二○○八法鼓山年鑑》）	2008.09	圖書館翻閱結果	2,553	09-04-009.txt
第九輯 理念願景類	法鼓山的方向：關懷	推動居士帶領助念風氣	（刊於《法鼓》雜誌四十一期）	1993.05	作品陳述-年譜所載《法鼓》出刊日	816	09-04-010.txt
第九輯 理念願景類	法鼓山的方向：關懷	臨終助念  ——關懷最重要	（一九九四年三月五日助念團聯誼會開示，刊於《法鼓》雜誌八十期）	#NAME?	作品陳述所載日期	1,911	09-04-011.txt
第九輯 理念願景類	法鼓山的方向：關懷	佛化聯合奠祭開示	（原收錄於《一九九四法鼓山禮儀環保年禮儀環保實錄》）	1996.10	作品陳述-DILA總圖典藏所載出書日	712	09-04-012.txt
第九輯 理念願景類	法鼓山的方向：關懷	附錄 訪聖嚴法師談佛化奠祭的精神與內涵	（原收錄於《一九九四法鼓山禮儀環保年禮儀環保實錄》）	1996.10	作品陳述-DILA總圖典藏所載出書日	3,263	09-04-013.txt
第九輯 理念願景類	法鼓山的方向：關懷	臨終關懷的三皈依文	（一九九四年八月二十五日於北投農禪寺為助念團開示，刊於《法鼓》雜誌五十八期）	#NAME?	作品陳述所載日期	1,784	09-04-014.txt
第九輯 理念願景類	法鼓山的方向：關懷	助念功德怎樣做？	（一九九五年二月十二日講於北投農禪寺助念團聯誼會，原收錄於《一九八九─二○○一法鼓山年鑑》）	#NAME?	作品陳述所載日期	3,328	09-04-015.txt
第九輯 理念願景類	法鼓山的方向：關懷	再談助念功德	（一九九五年七月二十六日助念團幹部聯誼會開示，王美珠居士整理，刊於《法鼓》雜誌六十九期）	#NAME?	作品陳述所載日期	2,478	09-04-016.txt
第九輯 理念願景類	法鼓山的方向：關懷	愈念信心愈堅強	（一九九六年十二月十六日美國紐約東初禪寺念佛會、助念團聯誼會開示，刊於《法鼓》雜誌九十四期）	#NAME?	作品陳述所載日期	1,067	09-04-017.txt
第九輯 理念願景類	法鼓山的方向：關懷	念佛共修即助念	（一九九七年二月二十二日念佛會開示，刊於《法鼓》雜誌一○四期）	#NAME?	作品陳述所載日期	1,745	09-04-018.txt
第九輯 理念願景類	法鼓山的方向：關懷	臨終病患的佛法照顧	（刊於《法鼓》雜誌九十八期）	1998.02	作品陳述-《法鼓》官網所載出刊日	2,581	09-04-019.txt
第九輯 理念願景類	法鼓山的方向：關懷	清淨形象與助念功德	（二○○二年三月二十四日助念團悅眾聯席會開示，原收錄於《二○○二法鼓山年鑑》）	#NAME?	作品陳述所載日期	1,484	09-04-020.txt
第九輯 理念願景類	法鼓山的方向：關懷	佛化聯合奠祭守則	（原收錄於《佛化奠祭手冊》）	1994.08	作品陳述-台大典藏所載出書日	6,211	09-04-021.txt
第九輯 理念願景類	法鼓山的方向：關懷	究竟可靠的平安	（原收錄於法鼓山佛教基金會一九九八年出版的《平安》小冊子）	#NAME?	作品陳述所載日期	993	09-04-022.txt
第九輯 理念願景類	法鼓山的方向：關懷	心安就有平安	（二○○○年一月十六日講於南投中興新村運動場「歲末萬人灑淨行腳——為家園祈福」開示，原收錄於《一九八九─二○○一法鼓山年鑑》）	#NAME?	作品陳述所載日期	1,602	09-04-023.txt
第九輯 理念願景類	法鼓山的方向：關懷	好山好水的祝福	（二○○○年九月二十一日講於臺北頂好廣場平安鐘落成典禮，原收錄於《一九八九─二○○一法鼓山年鑑》）	#NAME?	作品陳述所載日期	976	09-04-024.txt
第九輯 理念願景類	法鼓山的方向：關懷	祝福你平安	（二○○三年四月二十六日，原刊載於SARS期間《法鼓》雜誌〈聖嚴師父的叮嚀與祝福〉夾頁）	#NAME?	作品陳述所載日期	307	09-04-025.txt
第九輯 理念願景類	法鼓山的方向：關懷	心安就能平安	（二○○三年五月四日講於美國紐約東初禪寺，原刊載於SARS期間出版之《聖嚴法師祝福你平安》手冊）	#NAME?	作品陳述所載日期	1,990	09-04-026.txt
第九輯 理念願景類	法鼓山的方向：關懷	人心加油	（二○○三年五月十一日《心安就有平安》公益廣告文案）	#NAME?	作品陳述所載日期	208	09-04-027.txt
第九輯 理念願景類	法鼓山的方向：關懷	安心法語	（二○○三年五月，原刊載於SARS期間出版之《聖嚴法師祝福你平安》手冊）	#NAME?	作品陳述所載日期	1,623	09-04-028.txt
第九輯 理念願景類	法鼓山的方向：關懷	學習臨終關懷	（SARS期間，刊載於二○○三年五月二十七日《中國時報》論壇版）	#NAME?	作品陳述所載日期	605	09-04-029.txt
第九輯 理念願景類	法鼓山的方向：關懷	同體大悲救災難	（二○○五年一月九日講於北投農禪寺全球平安祈福超渡大法會，原收錄於《二○○五法鼓山年鑑》）	#NAME?	作品陳述所載日期	791	09-04-030.txt
